entity_id,entity_name,sector,fiscal_year,statement,line_item,line_order,value,is_ratio
E03,Anglo American,mining,FY2025,contingent_note,Export collections - notional,2,167549925.3,False
E03,Anglo American,mining,FY2026,contingent_note,Export collections - notional,2,125467264.97,False
E03,Anglo American,mining,FY2024,contingent_note,Total trade finance notional,3,912985219.1,False
E03,Anglo American,mining,FY2025,contingent_note,Total trade finance notional,3,792251664.01,False
E03,Anglo American,mining,FY2026,contingent_note,Total trade finance notional,3,632016627.58,False
E03,Anglo American,mining,FY2024,contingent_note,Of which export,4,380991446.88,False
E03,Anglo American,mining,FY2025,contingent_note,Of which export,4,318098623.35,False
E03,Anglo American,mining,FY2026,contingent_note,Of which export,4,245296472.39000002,False
E03,Anglo American,mining,FY2024,contingent_note,Of which import,5,531993772.21999997,False
E03,Anglo American,mining,FY2025,contingent_note,Of which import,5,474153040.65999997,False
E03,Anglo American,mining,FY2026,contingent_note,Of which import,5,386720155.19,False
E03,Anglo American,mining,FY2024,contingent_note,Open exposure at period end,6,425006044.48,False
E03,Anglo American,mining,FY2025,contingent_note,Open exposure at period end,6,414406136.65000004,False
E03,Anglo American,mining,FY2026,contingent_note,Open exposure at period end,6,322430455.45,False
E03,Anglo American,mining,FY2024,contingent_note,Settled during period,7,412376816.46,False
E03,Anglo American,mining,FY2025,contingent_note,Settled during period,7,322476206.75,False
E03,Anglo American,mining,FY2026,contingent_note,Settled during period,7,253091960.32,False
E03,Anglo American,mining,FY2024,contingent_note,Weighted average tenor (days),8,108.50718812973388,True
E03,Anglo American,mining,FY2025,contingent_note,Weighted average tenor (days),8,98.78028070183036,True
E03,Anglo American,mining,FY2026,contingent_note,Weighted average tenor (days),8,97.64583131080413,True
E03,Anglo American,mining,FY2024,contingent_note,Instrument count,9,424.0,True
E03,Anglo American,mining,FY2025,contingent_note,Instrument count,9,330.0,True
E03,Anglo American,mining,FY2026,contingent_note,Instrument count,9,305.0,True
E03,Anglo American,mining,FY2024,contingent_note,Counterparty countries,10,17.0,True
E03,Anglo American,mining,FY2025,contingent_note,Counterparty countries,10,17.0,True
E03,Anglo American,mining,FY2026,contingent_note,Counterparty countries,10,17.0,True
E03,Anglo American,mining,FY2024,income_statement,Revenue - domestic collections,0,5799202803.391548,False
E03,Anglo American,mining,FY2025,income_statement,Revenue - domestic collections,0,4850805223.628811,False
E03,Anglo American,mining,FY2026,income_statement,Revenue - domestic collections,0,4390844452.882788,False
E03,Anglo American,mining,FY2024,income_statement,Revenue - cross-border trade receipts,1,347987153.88,False
E03,Anglo American,mining,FY2025,income_statement,Revenue - cross-border trade receipts,1,297363060.5,False
E03,Anglo American,mining,FY2026,income_statement,Revenue - cross-border trade receipts,1,205741111.37,False
E03,Anglo American,mining,FY2024,income_statement,Other operating income,2,113590206.25999999,False
E03,Anglo American,mining,FY2025,income_statement,Other operating income,2,69856195.42,False
E03,Anglo American,mining,FY2026,income_statement,Other operating income,2,33048594.11,False
E03,Anglo American,mining,FY2024,income_statement,Total revenue,3,6260780163.5315485,False
E03,Anglo American,mining,FY2025,income_statement,Total revenue,3,5218024479.548811,False
E03,Anglo American,mining,FY2026,income_statement,Total revenue,3,4629634158.362787,False
E03,Anglo American,mining,FY2024,income_statement,Cost of sales - domestic suppliers,4,-1081801162.81,False
E03,Anglo American,mining,FY2025,income_statement,Cost of sales - domestic suppliers,4,-944673571.28,False
E03,Anglo American,mining,FY2026,income_statement,Cost of sales - domestic suppliers,4,-794944447.31,False
E03,Anglo American,mining,FY2024,income_statement,Cost of sales - cross-border trade payments,5,-428711307.97,False
E03,Anglo American,mining,FY2025,income_statement,Cost of sales - cross-border trade payments,5,-321089503.85,False
E03,Anglo American,mining,FY2026,income_statement,Cost of sales - cross-border trade payments,5,-266951602.67,False
E03,Anglo American,mining,FY2024,income_statement,Cost of sales and supplier payments,6,-1510512470.78,False
E03,Anglo American,mining,FY2025,income_statement,Cost of sales and supplier payments,6,-1265763075.13,False
E03,Anglo American,mining,FY2026,income_statement,Cost of sales and supplier payments,6,-1061896049.9799999,False
E03,Anglo American,mining,FY2024,income_statement,Gross profit proxy,7,4750267692.751549,False
E03,Anglo American,mining,FY2025,income_statement,Gross profit proxy,7,3952261404.418811,False
E03,Anglo American,mining,FY2026,income_statement,Gross profit proxy,7,3567738108.382787,False
E03,Anglo American,mining,FY2024,income_statement,Employee costs,8,-1687876.82,False
E03,Anglo American,mining,FY2025,income_statement,Employee costs,8,-1469075.65,False
E03,Anglo American,mining,FY2026,income_statement,Employee costs,8,-1994270.44,False
E03,Anglo American,mining,FY2024,income_statement,Other operating expenses,9,-76736488.64,False
E03,Anglo American,mining,FY2025,income_statement,Other operating expenses,9,-60730868.61,False
E03,Anglo American,mining,FY2026,income_statement,Other operating expenses,9,-50032946.27,False
E03,Anglo American,mining,FY2024,income_statement,EBITDA proxy,10,4671843327.291549,False
E03,Anglo American,mining,FY2025,income_statement,EBITDA proxy,10,3890061460.1588106,False
E03,Anglo American,mining,FY2026,income_statement,EBITDA proxy,10,3515710891.672787,False
E03,Anglo American,mining,FY2024,income_statement,Taxation paid,11,-5136450.61,False
E03,Anglo American,mining,FY2025,income_statement,Taxation paid,11,-5176276.76,False
E03,Anglo American,mining,FY2026,income_statement,Taxation paid,11,-4540118.26,False
E03,Anglo American,mining,FY2024,income_statement,Net cash earnings proxy,12,4666706876.681549,False
E03,Anglo American,mining,FY2025,income_statement,Net cash earnings proxy,12,3884885183.3988104,False
E03,Anglo American,mining,FY2026,income_statement,Net cash earnings proxy,12,3511170773.412787,False
E03,Anglo American,mining,FY2024,income_statement,Gross margin proxy,13,0.7587341463323386,True
E03,Anglo American,mining,FY2025,income_statement,Gross margin proxy,13,0.7574248491759764,True
E03,Anglo American,mining,FY2026,income_statement,Gross margin proxy,13,0.7706306775748505,True
E03,Anglo American,mining,FY2024,income_statement,EBITDA margin proxy,14,0.7462078535363043,True
E03,Anglo American,mining,FY2025,income_statement,EBITDA margin proxy,14,0.7455046398124936,True
E03,Anglo American,mining,FY2026,income_statement,EBITDA margin proxy,14,0.7593928097584443,True
E03,Anglo American,mining,FY2024,income_statement,Employee cost ratio,15,0.00026959528619639495,True
E03,Anglo American,mining,FY2025,income_statement,Employee cost ratio,15,0.0002815386657839189,True
E03,Anglo American,mining,FY2026,income_statement,Employee cost ratio,15,0.0004307619936658773,True
E03,Anglo American,mining,FY2024,income_statement,Export revenue share,16,0.0555820752031819,True
E03,Anglo American,mining,FY2025,income_statement,Export revenue share,16,0.05698767065303462,True
E03,Anglo American,mining,FY2026,income_statement,Export revenue share,16,0.04444003658439349,True
E03,Anglo American,mining,FY2024,income_statement,Effective cash tax rate,17,0.0010994483868913907,True
E03,Anglo American,mining,FY2025,income_statement,Effective cash tax rate,17,0.0013306413826656301,True
E03,Anglo American,mining,FY2026,income_statement,Effective cash tax rate,17,0.0012913798659479067,True
E03,Anglo American,mining,FY2024,income_statement,Revenue growth,18,,True
E03,Anglo American,mining,FY2025,income_statement,Revenue growth,18,-0.16655363337251328,True
E03,Anglo American,mining,FY2026,income_statement,Revenue growth,18,-0.11276112703037766,True
E04,AngloGold Ashanti,mining,FY2024,cash_flow,Receipts from customers,0,1227000940.9500656,False
E04,AngloGold Ashanti,mining,FY2025,cash_flow,Receipts from customers,0,1221527422.8425632,False
E04,AngloGold Ashanti,mining,FY2026,cash_flow,Receipts from customers,0,1311158097.5740955,False
E04,AngloGold Ashanti,mining,FY2024,cash_flow,Payments to suppliers,1,-403512843.91,False
E04,AngloGold Ashanti,mining,FY2025,cash_flow,Payments to suppliers,1,-461984199.13,False
E04,AngloGold Ashanti,mining,FY2026,cash_flow,Payments to suppliers,1,-409190484.29999995,False
E04,AngloGold Ashanti,mining,FY2024,cash_flow,Payments to employees,2,-838213.15,False
E04,AngloGold Ashanti,mining,FY2025,cash_flow,Payments to employees,2,-677411.92,False
E04,AngloGold Ashanti,mining,FY2026,cash_flow,Payments to employees,2,-995917.74,False
E04,AngloGold Ashanti,mining,FY2024,cash_flow,Taxation paid,3,-3153941.59,False
E04,AngloGold Ashanti,mining,FY2025,cash_flow,Taxation paid,3,-1928040.58,False
E04,AngloGold Ashanti,mining,FY2026,cash_flow,Taxation paid,3,-1401400.27,False
E04,AngloGold Ashanti,mining,FY2024,cash_flow,Net cash from operating activities,4,819495942.3000655,False
E04,AngloGold Ashanti,mining,FY2025,cash_flow,Net cash from operating activities,4,756937771.2125632,False
E04,AngloGold Ashanti,mining,FY2026,cash_flow,Net cash from operating activities,4,899570295.2640955,False
E04,AngloGold Ashanti,mining,FY2024,cash_flow,Intragroup sweeps received,5,280243262.12,False
E04,AngloGold Ashanti,mining,FY2025,cash_flow,Intragroup sweeps received,5,317736985.07,False
E04,AngloGold Ashanti,mining,FY2026,cash_flow,Intragroup sweeps received,5,363011811.2,False
E04,AngloGold Ashanti,mining,FY2024,cash_flow,Intragroup sweeps paid,6,-327589313.74,False
E04,AngloGold Ashanti,mining,FY2025,cash_flow,Intragroup sweeps paid,6,-305355421.16,False
E04,AngloGold Ashanti,mining,FY2026,cash_flow,Intragroup sweeps paid,6,-362874197.01,False
E04,AngloGold Ashanti,mining,FY2024,cash_flow,Cross-border intragroup received,7,189141021.58,False
E04,AngloGold Ashanti,mining,FY2025,cash_flow,Cross-border intragroup received,7,162934936.33,False
E04,AngloGold Ashanti,mining,FY2026,cash_flow,Cross-border intragroup received,7,190576137.97,False
E04,AngloGold Ashanti,mining,FY2024,cash_flow,Cross-border intragroup paid,8,-183569367.1,False
E04,AngloGold Ashanti,mining,FY2025,cash_flow,Cross-border intragroup paid,8,-189579909.27,False
E04,AngloGold Ashanti,mining,FY2026,cash_flow,Cross-border intragroup paid,8,-191325851.83,False
E04,AngloGold Ashanti,mining,FY2024,cash_flow,Net intragroup and financing flows,9,-41774397.139999986,False
E04,AngloGold Ashanti,mining,FY2025,cash_flow,Net intragroup and financing flows,9,-14263409.030000031,False
E04,AngloGold Ashanti,mining,FY2026,cash_flow,Net intragroup and financing flows,9,-612099.6700000167,False
E04,AngloGold Ashanti,mining,FY2024,cash_flow,Net movement in cash,10,777721545.1600655,False
E04,AngloGold Ashanti,mining,FY2025,cash_flow,Net movement in cash,10,742674362.1825631,False
E04,AngloGold Ashanti,mining,FY2026,cash_flow,Net movement in cash,10,898958195.5940955,False
E04,AngloGold Ashanti,mining,FY2024,cash_flow,Memo - gross cash inflows,11,1696385224.6500654,False
E04,AngloGold Ashanti,mining,FY2025,cash_flow,Memo - gross cash inflows,11,1702199344.242563,False
E04,AngloGold Ashanti,mining,FY2026,cash_flow,Memo - gross cash inflows,11,1864746046.7440956,False
E04,AngloGold Ashanti,mining,FY2024,cash_flow,Memo - gross cash outflows,12,-918663679.49,False
E04,AngloGold Ashanti,mining,FY2025,cash_flow,Memo - gross cash outflows,12,-959524982.06,False
E04,AngloGold Ashanti,mining,FY2026,cash_flow,Memo - gross cash outflows,12,-965787851.15,False
E04,AngloGold Ashanti,mining,FY2024,cash_flow,Memo - foreign currency gross flows,13,854656775.37,False
E04,AngloGold Ashanti,mining,FY2025,cash_flow,Memo - foreign currency gross flows,13,892791052.0000001,False
E04,AngloGold Ashanti,mining,FY2026,cash_flow,Memo - foreign currency gross flows,13,848492695.0600001,False
E04,AngloGold Ashanti,mining,FY2024,cash_flow,Operating cash conversion,14,0.6678853413637407,True
E04,AngloGold Ashanti,mining,FY2025,cash_flow,Operating cash conversion,14,0.6196649842302568,True
E04,AngloGold Ashanti,mining,FY2026,cash_flow,Operating cash conversion,14,0.686088349626548,True
E04,AngloGold Ashanti,mining,FY2024,contingent_note,Letters of credit - notional,0,224068898.51,False
E04,AngloGold Ashanti,mining,FY2025,contingent_note,Letters of credit - notional,0,207808268.27,False
E04,AngloGold Ashanti,mining,FY2026,contingent_note,Letters of credit - notional,0,236165674.65,False
E04,AngloGold Ashanti,mining,FY2024,contingent_note,Guarantees - notional,1,130030236.95,False
E04,AngloGold Ashanti,mining,FY2025,contingent_note,Guarantees - notional,1,147592876.28,False
E04,AngloGold Ashanti,mining,FY2026,contingent_note,Guarantees - notional,1,173565064.59,False
E04,AngloGold Ashanti,mining,FY2024,contingent_note,Export collections - notional,2,79003635.71,False
E04,AngloGold Ashanti,mining,FY2025,contingent_note,Export collections - notional,2,92167897.36,False
E04,AngloGold Ashanti,mining,FY2026,contingent_note,Export collections - notional,2,105963116.25,False
E04,AngloGold Ashanti,mining,FY2024,contingent_note,Total trade finance notional,3,433102771.16999996,False
E04,AngloGold Ashanti,mining,FY2025,contingent_note,Total trade finance notional,3,447569041.91,False
E04,AngloGold Ashanti,mining,FY2026,contingent_note,Total trade finance notional,3,515693855.49,False
E04,AngloGold Ashanti,mining,FY2024,contingent_note,Of which export,4,196788814.49,False
E04,AngloGold Ashanti,mining,FY2025,contingent_note,Of which export,4,219864787.73,False
E04,AngloGold Ashanti,mining,FY2026,contingent_note,Of which export,4,250212821.04,False
E04,AngloGold Ashanti,mining,FY2024,contingent_note,Of which import,5,236313956.68,False
E04,AngloGold Ashanti,mining,FY2025,contingent_note,Of which import,5,227704254.18,False
E04,AngloGold Ashanti,mining,FY2026,contingent_note,Of which import,5,265481034.45,False
E04,AngloGold Ashanti,mining,FY2024,contingent_note,Open exposure at period end,6,242818581.03,False
E04,AngloGold Ashanti,mining,FY2025,contingent_note,Open exposure at period end,6,249281441.57,False
E04,AngloGold Ashanti,mining,FY2026,contingent_note,Open exposure at period end,6,245198656.89000002,False
E04,AngloGold Ashanti,mining,FY2024,contingent_note,Settled during period,7,170404641.98,False
E04,AngloGold Ashanti,mining,FY2025,contingent_note,Settled during period,7,164858772.39000002,False
E04,AngloGold Ashanti,mining,FY2026,contingent_note,Settled during period,7,234650318.07,False
E04,AngloGold Ashanti,mining,FY2024,contingent_note,Weighted average tenor (days),8,108.89355115136885,True
E04,AngloGold Ashanti,mining,FY2025,contingent_note,Weighted average tenor (days),8,108.32193789042044,True
E04,AngloGold Ashanti,mining,FY2026,contingent_note,Weighted average tenor (days),8,103.89094093722223,True
E04,AngloGold Ashanti,mining,FY2024,contingent_note,Instrument count,9,283.0,True
E04,AngloGold Ashanti,mining,FY2025,contingent_note,Instrument count,9,274.0,True
E04,AngloGold Ashanti,mining,FY2026,contingent_note,Instrument count,9,305.0,True
E04,AngloGold Ashanti,mining,FY2024,contingent_note,Counterparty countries,10,19.0,True
E04,AngloGold Ashanti,mining,FY2025,contingent_note,Counterparty countries,10,19.0,True
E04,AngloGold Ashanti,mining,FY2026,contingent_note,Counterparty countries,10,19.0,True
E04,AngloGold Ashanti,mining,FY2024,income_statement,Revenue - domestic collections,0,967216736.1600657,False
E04,AngloGold Ashanti,mining,FY2025,income_statement,Revenue - domestic collections,0,965176426.4625632,False
