entity_id,fiscal_year,instrument_type,status,direction,tenor_days,commodity_or_contract_type,instrument_count,value_zar
E01,FY2025,guarantees,active,import,60,bid_bond,1,2146482.71
E01,FY2025,guarantees,active,import,60,performance_guarantee,1,931007.03
E01,FY2025,guarantees,active,import,90,advance_payment_guarantee,2,6233348.1
E01,FY2025,guarantees,active,import,90,bid_bond,2,7864160.5600000005
E01,FY2025,guarantees,active,import,90,performance_guarantee,1,5565967.12
E01,FY2025,guarantees,active,import,120,advance_payment_guarantee,2,4740263.29
E01,FY2025,guarantees,active,import,120,bid_bond,1,776266.21
E01,FY2025,guarantees,active,import,180,advance_payment_guarantee,2,3368179.99
E01,FY2025,guarantees,active,import,180,performance_guarantee,1,401054.64
E01,FY2025,guarantees,active,import,270,bid_bond,1,3434071.82
E01,FY2025,guarantees,active,import,270,performance_guarantee,1,936046.39
E01,FY2025,guarantees,active,import,365,bid_bond,1,2073592.27
E01,FY2025,guarantees,expired,export,60,bid_bond,1,1154919.34
E01,FY2025,guarantees,expired,export,60,performance_guarantee,1,2660786.84
E01,FY2025,guarantees,expired,import,30,advance_payment_guarantee,1,10956447.96
E01,FY2025,guarantees,expired,import,30,bid_bond,1,825135.76
E01,FY2025,guarantees,expired,import,60,advance_payment_guarantee,1,3076292.94
E01,FY2025,guarantees,expired,import,90,bid_bond,3,8774409.040000001
E01,FY2025,guarantees,expired,import,120,advance_payment_guarantee,1,1509724.18
E01,FY2025,guarantees,expired,import,120,bid_bond,1,1466897.13
E01,FY2025,guarantees,issued,export,30,advance_payment_guarantee,1,1718216.83
E01,FY2025,guarantees,issued,export,30,bid_bond,1,457218.7
E01,FY2025,guarantees,issued,export,60,advance_payment_guarantee,1,1643979.38
E01,FY2025,guarantees,issued,export,180,advance_payment_guarantee,1,1611516.98
E01,FY2025,guarantees,issued,export,270,performance_guarantee,1,6103160.78
E01,FY2025,guarantees,issued,export,365,bid_bond,1,1418625.6
E01,FY2025,guarantees,issued,export,365,performance_guarantee,1,1415886.77
E01,FY2025,guarantees,issued,import,30,bid_bond,1,1351612.95
E01,FY2025,guarantees,issued,import,30,performance_guarantee,1,1525261.78
E01,FY2025,guarantees,issued,import,60,bid_bond,3,18833460.39
E01,FY2025,guarantees,issued,import,60,performance_guarantee,1,3525345.12
E01,FY2025,guarantees,issued,import,90,bid_bond,3,8912020.71
E01,FY2025,guarantees,issued,import,120,bid_bond,1,2434149.72
E01,FY2025,guarantees,issued,import,120,performance_guarantee,1,558059.14
E01,FY2025,guarantees,issued,import,180,advance_payment_guarantee,1,5438478.76
E01,FY2025,guarantees,issued,import,270,bid_bond,1,4057237.57
E01,FY2025,guarantees,issued,import,365,bid_bond,1,1072096.63
E01,FY2025,guarantees,settled,export,30,advance_payment_guarantee,3,6869646.21
E01,FY2025,guarantees,settled,export,30,bid_bond,3,13249851.120000001
E01,FY2025,guarantees,settled,export,30,performance_guarantee,3,10187847.07
E01,FY2025,guarantees,settled,export,60,advance_payment_guarantee,4,2946889.7399999998
E01,FY2025,guarantees,settled,export,60,bid_bond,2,7237473.569999999
E01,FY2025,guarantees,settled,export,60,performance_guarantee,3,43909739.25
E01,FY2025,guarantees,settled,export,90,advance_payment_guarantee,3,44280546.58
E01,FY2025,guarantees,settled,export,90,bid_bond,1,1606415.27
E01,FY2025,guarantees,settled,export,90,performance_guarantee,3,9387975.399999999
E01,FY2025,guarantees,settled,export,120,advance_payment_guarantee,3,4622776.18
E01,FY2025,guarantees,settled,export,120,bid_bond,2,2456780.19
E01,FY2025,guarantees,settled,export,180,advance_payment_guarantee,1,7005340.31
E01,FY2025,guarantees,settled,export,180,performance_guarantee,1,1349734.29
E01,FY2025,guarantees,settled,export,270,advance_payment_guarantee,1,3349454.89
E01,FY2025,guarantees,settled,export,270,performance_guarantee,1,2080227.85
E01,FY2025,guarantees,settled,export,365,advance_payment_guarantee,1,2162971.6
E01,FY2025,guarantees,settled,import,30,advance_payment_guarantee,4,5001381.76
E01,FY2025,guarantees,settled,import,30,bid_bond,5,18303984.62
E01,FY2025,guarantees,settled,import,30,performance_guarantee,3,2019528.8699999999
E01,FY2025,guarantees,settled,import,60,advance_payment_guarantee,1,149261.65
E01,FY2025,guarantees,settled,import,60,bid_bond,2,1874574.59
E01,FY2025,guarantees,settled,import,60,performance_guarantee,2,3049354.2
E01,FY2025,guarantees,settled,import,90,advance_payment_guarantee,4,4221073.66
E01,FY2025,guarantees,settled,import,90,bid_bond,4,1856220.46
E01,FY2025,guarantees,settled,import,90,performance_guarantee,1,477593.68
E01,FY2025,guarantees,settled,import,120,advance_payment_guarantee,1,1268756.87
E01,FY2025,guarantees,settled,import,120,bid_bond,2,952821.18
E01,FY2025,guarantees,settled,import,120,performance_guarantee,4,15710428.39
E01,FY2025,guarantees,settled,import,180,bid_bond,2,7773104.470000001
E01,FY2025,guarantees,settled,import,270,advance_payment_guarantee,1,4882444.16
E01,FY2025,guarantees,settled,import,270,performance_guarantee,2,6004964.24
E01,FY2025,guarantees,settled,import,365,bid_bond,1,5160628.24
E01,FY2025,guarantees,settled,import,365,performance_guarantee,1,462899.35
E01,FY2025,letters_of_credit,active,export,30,chemicals,2,4409632.359999999
E01,FY2025,letters_of_credit,active,export,30,coal,1,13156560.35
E01,FY2025,letters_of_credit,active,export,30,copper,1,1649539.82
E01,FY2025,letters_of_credit,active,export,30,electronics,1,6087620.46
E01,FY2025,letters_of_credit,active,export,30,platinum_group_metals,3,25879030.96
E01,FY2025,letters_of_credit,active,export,60,agri_produce,1,2400119.51
E01,FY2025,letters_of_credit,active,export,60,coal,2,26539962.32
E01,FY2025,letters_of_credit,active,export,60,consumer_goods,1,2712798.21
E01,FY2025,letters_of_credit,active,export,60,electronics,1,2015948.93
E01,FY2025,letters_of_credit,active,export,60,gold,2,6367733.82
E01,FY2025,letters_of_credit,active,export,60,iron_ore,2,5838680.71
E01,FY2025,letters_of_credit,active,export,60,platinum_group_metals,1,419456.97
E01,FY2025,letters_of_credit,active,export,90,copper,2,26543272.080000002
E01,FY2025,letters_of_credit,active,export,90,gold,1,1742382.9
E01,FY2025,letters_of_credit,active,export,90,iron_ore,1,887778.57
E01,FY2025,letters_of_credit,active,export,90,manufactured_goods,3,8033859.93
E01,FY2025,letters_of_credit,active,export,90,telecom_equipment,2,5231290.9
E01,FY2025,letters_of_credit,active,export,120,consumer_goods,1,744439.4
E01,FY2025,letters_of_credit,active,export,120,copper,1,473942.01
E01,FY2025,letters_of_credit,active,export,120,platinum_group_metals,1,2595217.93
E01,FY2025,letters_of_credit,active,export,180,coal,2,5915023.34
E01,FY2025,letters_of_credit,active,export,180,consumer_goods,1,1822373.06
E01,FY2025,letters_of_credit,active,export,180,manufactured_goods,1,310589.1
E01,FY2025,letters_of_credit,active,export,180,platinum_group_metals,1,1756561.65
E01,FY2025,letters_of_credit,active,export,270,manufactured_goods,1,1533328.57
E01,FY2025,letters_of_credit,active,export,365,agri_produce,1,3306232.03
E01,FY2025,letters_of_credit,active,import,30,coal,3,3217974.08
E01,FY2025,letters_of_credit,active,import,30,copper,1,134152.28
E01,FY2025,letters_of_credit,active,import,30,electronics,2,2068080.7800000003
E01,FY2025,letters_of_credit,active,import,30,manufactured_goods,1,825715.83
E01,FY2025,letters_of_credit,active,import,60,chemicals,1,237029.44
E01,FY2025,letters_of_credit,active,import,60,coal,1,234209.19
E01,FY2025,letters_of_credit,active,import,60,electronics,1,510093.99
E01,FY2025,letters_of_credit,active,import,60,manufactured_goods,2,1830510.94
E01,FY2025,letters_of_credit,active,import,60,platinum_group_metals,1,2581756.33
E01,FY2025,letters_of_credit,active,import,90,agri_produce,2,18352451.82
E01,FY2025,letters_of_credit,active,import,90,chemicals,3,10062708.780000001
E01,FY2025,letters_of_credit,active,import,90,manufactured_goods,1,5609225.8
E01,FY2025,letters_of_credit,active,import,90,platinum_group_metals,1,6749198.87
E01,FY2025,letters_of_credit,active,import,90,telecom_equipment,2,3615616.3200000003
E01,FY2025,letters_of_credit,active,import,120,consumer_goods,1,175351.33
E01,FY2025,letters_of_credit,active,import,120,iron_ore,1,9477194.72
E01,FY2025,letters_of_credit,active,import,180,chemicals,1,281310.18
E01,FY2025,letters_of_credit,active,import,180,gold,1,4992181.1
E01,FY2025,letters_of_credit,active,import,180,manufactured_goods,1,3272743.99
E01,FY2025,letters_of_credit,active,import,270,copper,1,3082185.99
E01,FY2025,letters_of_credit,active,import,365,coal,1,2203094.79
E01,FY2025,letters_of_credit,expired,export,30,iron_ore,1,1146753.49
E01,FY2025,letters_of_credit,expired,export,60,chemicals,1,645651.86
E01,FY2025,letters_of_credit,expired,export,60,consumer_goods,1,3061444.73
E01,FY2025,letters_of_credit,expired,export,120,gold,1,543667.97
E01,FY2025,letters_of_credit,expired,import,60,iron_ore,1,971442.4
E01,FY2025,letters_of_credit,expired,import,90,coal,1,466576.44
E01,FY2025,letters_of_credit,expired,import,120,telecom_equipment,1,15116375.36
E01,FY2025,letters_of_credit,expired,import,180,electronics,1,1062876.59
E01,FY2025,letters_of_credit,expired,import,270,platinum_group_metals,1,1112815.37
E01,FY2025,letters_of_credit,issued,export,30,copper,1,861039.14
E01,FY2025,letters_of_credit,issued,export,30,pharmaceuticals,2,1059440.95
E01,FY2025,letters_of_credit,issued,export,60,agri_produce,1,1133553.99
E01,FY2025,letters_of_credit,issued,export,60,chemicals,1,458499.2
E01,FY2025,letters_of_credit,issued,export,90,consumer_goods,1,1918469.41
E01,FY2025,letters_of_credit,issued,export,90,electronics,1,279155.99
E01,FY2025,letters_of_credit,issued,export,90,platinum_group_metals,1,1208910.09
E01,FY2025,letters_of_credit,issued,export,120,agri_produce,1,1688685.52
E01,FY2025,letters_of_credit,issued,export,180,chemicals,1,13894698.39
E01,FY2025,letters_of_credit,issued,export,180,coal,1,1371149.19
E01,FY2025,letters_of_credit,issued,export,180,consumer_goods,1,3179436.59
E01,FY2025,letters_of_credit,issued,export,180,pharmaceuticals,2,7434508.38
E01,FY2025,letters_of_credit,issued,import,30,chemicals,1,1950723.05
E01,FY2025,letters_of_credit,issued,import,30,coal,1,1529148.7
E01,FY2025,letters_of_credit,issued,import,30,consumer_goods,1,797150.66
E01,FY2025,letters_of_credit,issued,import,30,copper,1,919889.09
E01,FY2025,letters_of_credit,issued,import,30,iron_ore,1,7803124.87
E01,FY2025,letters_of_credit,issued,import,30,manufactured_goods,1,3308776.11
E01,FY2025,letters_of_credit,issued,import,60,copper,1,2534617.02
E01,FY2025,letters_of_credit,issued,import,60,platinum_group_metals,1,1856977.09
E01,FY2025,letters_of_credit,issued,import,90,iron_ore,1,683520.28
E01,FY2025,letters_of_credit,issued,import,180,platinum_group_metals,2,4470962.51
E01,FY2025,letters_of_credit,settled,export,30,agri_produce,1,1356614.63
E01,FY2025,letters_of_credit,settled,export,30,coal,1,2238356.7
E01,FY2025,letters_of_credit,settled,export,30,consumer_goods,1,3776873.26
E01,FY2025,letters_of_credit,settled,export,30,copper,1,9394914.72
E01,FY2025,letters_of_credit,settled,export,30,electronics,1,1513426.78
E01,FY2025,letters_of_credit,settled,export,30,gold,2,4391319.93
E01,FY2025,letters_of_credit,settled,export,30,iron_ore,1,9081864.98
E01,FY2025,letters_of_credit,settled,export,60,agri_produce,1,832358.23
E01,FY2025,letters_of_credit,settled,export,60,chemicals,2,8901000.07
E01,FY2025,letters_of_credit,settled,export,60,consumer_goods,2,3703540.42
E01,FY2025,letters_of_credit,settled,export,60,electronics,2,9985773.419999998
E01,FY2025,letters_of_credit,settled,export,60,gold,1,5616029.66
E01,FY2025,letters_of_credit,settled,export,60,iron_ore,2,1719964.93
E01,FY2025,letters_of_credit,settled,export,60,manufactured_goods,2,7792025.7
E01,FY2025,letters_of_credit,settled,export,60,pharmaceuticals,1,4682915.61
E01,FY2025,letters_of_credit,settled,export,90,agri_produce,1,138589.27
E01,FY2025,letters_of_credit,settled,export,90,chemicals,2,18379442.31
E01,FY2025,letters_of_credit,settled,export,90,copper,1,4832142.07
E01,FY2025,letters_of_credit,settled,export,90,pharmaceuticals,1,3161334.51
E01,FY2025,letters_of_credit,settled,export,120,chemicals,1,809741.71
E01,FY2025,letters_of_credit,settled,export,120,consumer_goods,1,104904.64
E01,FY2025,letters_of_credit,settled,export,120,copper,1,3508232.31
E01,FY2025,letters_of_credit,settled,export,120,manufactured_goods,1,5220874.07
E01,FY2025,letters_of_credit,settled,export,120,pharmaceuticals,1,984231.97
E01,FY2025,letters_of_credit,settled,export,120,platinum_group_metals,1,6431214.25
E01,FY2025,letters_of_credit,settled,export,180,coal,2,12400463.690000001
E01,FY2025,letters_of_credit,settled,export,180,copper,1,1288392.48
E01,FY2025,letters_of_credit,settled,export,180,electronics,1,811996.05
E01,FY2025,letters_of_credit,settled,export,180,iron_ore,1,920356.36
E01,FY2025,letters_of_credit,settled,export,270,iron_ore,1,345452.17
E01,FY2025,letters_of_credit,settled,export,270,telecom_equipment,1,175331.26
E01,FY2025,letters_of_credit,settled,export,365,manufactured_goods,1,1524738.47
E01,FY2025,letters_of_credit,settled,import,30,agri_produce,1,2586630.82
E01,FY2025,letters_of_credit,settled,import,30,chemicals,1,10719533.69
E01,FY2025,letters_of_credit,settled,import,30,copper,2,2426442.2199999997
E01,FY2025,letters_of_credit,settled,import,30,electronics,1,263430.66
E01,FY2025,letters_of_credit,settled,import,30,gold,1,1064141.94
E01,FY2025,letters_of_credit,settled,import,30,iron_ore,1,17511288.27
E01,FY2025,letters_of_credit,settled,import,30,manufactured_goods,1,1075664.78
E01,FY2025,letters_of_credit,settled,import,30,pharmaceuticals,1,1122936.72
E01,FY2025,letters_of_credit,settled,import,30,telecom_equipment,1,1648354.73
E01,FY2025,letters_of_credit,settled,import,60,agri_produce,1,6697834.96
E01,FY2025,letters_of_credit,settled,import,60,chemicals,2,3511718.8800000004
E01,FY2025,letters_of_credit,settled,import,60,coal,1,470514.87
E01,FY2025,letters_of_credit,settled,import,60,consumer_goods,2,1542849.7200000002
E01,FY2025,letters_of_credit,settled,import,60,gold,1,1720304.59
E01,FY2025,letters_of_credit,settled,import,60,manufactured_goods,1,1095531.4
E01,FY2025,letters_of_credit,settled,import,60,pharmaceuticals,1,20006442.05
E01,FY2025,letters_of_credit,settled,import,60,telecom_equipment,2,4119608.12
E01,FY2025,letters_of_credit,settled,import,90,agri_produce,2,9022054.129999999
E01,FY2025,letters_of_credit,settled,import,90,copper,1,1861781.29
E01,FY2025,letters_of_credit,settled,import,90,gold,1,10238634.61
E01,FY2025,letters_of_credit,settled,import,90,iron_ore,1,5261205.65
E01,FY2025,letters_of_credit,settled,import,90,manufactured_goods,2,4159934.2
E01,FY2025,letters_of_credit,settled,import,90,pharmaceuticals,3,3762629.43
E01,FY2025,letters_of_credit,settled,import,90,telecom_equipment,1,2588586.81
E01,FY2025,letters_of_credit,settled,import,120,agri_produce,3,5012897.51
E01,FY2025,letters_of_credit,settled,import,120,copper,1,3421635.29
E01,FY2025,letters_of_credit,settled,import,120,electronics,2,9491597.33
E01,FY2025,letters_of_credit,settled,import,120,platinum_group_metals,1,7572425.09
E01,FY2025,letters_of_credit,settled,import,180,chemicals,2,1556000.41
E01,FY2025,letters_of_credit,settled,import,180,coal,1,1914307.34
E01,FY2025,letters_of_credit,settled,import,180,consumer_goods,2,6599802.41
E01,FY2025,letters_of_credit,settled,import,180,pharmaceuticals,1,602959.42
E01,FY2025,letters_of_credit,settled,import,365,chemicals,1,4242440.86
E01,FY2025,letters_of_credit,settled,import,365,pharmaceuticals,1,634571.12
E01,FY2026,export_collections,active,export,30,consumer_goods,1,643594.11
E01,FY2026,export_collections,active,export,30,electronics,1,1006997.44
E01,FY2026,export_collections,active,export,30,gold,1,1194814.28
E01,FY2026,export_collections,active,export,60,agri_produce,1,3112643.68
E01,FY2026,export_collections,active,export,60,telecom_equipment,1,326335.04
E01,FY2026,export_collections,active,export,90,agri_produce,1,443552.24
E01,FY2026,export_collections,active,export,90,coal,1,1232991.15
E01,FY2026,export_collections,active,export,90,consumer_goods,1,968376.42
E01,FY2026,export_collections,active,export,90,manufactured_goods,1,7697030.07
