entity_id,fiscal_year,corridor_type,currency_pair,direction,txn_count,value_zar
E20,FY2024,trade,USD/ZAR,inbound,36,8841467.19
E20,FY2024,trade,USD/ZAR,outbound,59,12075374.64
E20,FY2025,intercompany,AED/ZAR,inbound,3,589667.6900000001
E20,FY2025,intercompany,AED/ZAR,outbound,2,205544.53000000003
E20,FY2025,intercompany,CNY/ZAR,outbound,4,727973.72
E20,FY2025,intercompany,EUR/ZAR,inbound,4,731271.85
E20,FY2025,intercompany,EUR/ZAR,outbound,3,351852.31
E20,FY2025,intercompany,GBP/ZAR,inbound,6,645147.43
E20,FY2025,intercompany,GBP/ZAR,outbound,1,852618.7
E20,FY2025,intercompany,USD/ZAR,inbound,5,706881.62
E20,FY2025,intercompany,USD/ZAR,outbound,2,355269.63
E20,FY2025,other,AED/ZAR,inbound,8,792276.55
E20,FY2025,other,AED/ZAR,outbound,5,1240754.72
E20,FY2025,other,CNY/ZAR,inbound,5,550131.7
E20,FY2025,other,CNY/ZAR,outbound,7,1162917.71
E20,FY2025,other,EUR/ZAR,inbound,5,567710.11
E20,FY2025,other,EUR/ZAR,outbound,8,1479192.6400000001
E20,FY2025,other,GBP/ZAR,inbound,7,863438.46
E20,FY2025,other,GBP/ZAR,outbound,7,1699233.9100000001
E20,FY2025,other,USD/ZAR,inbound,1,488383.25
E20,FY2025,other,USD/ZAR,outbound,4,392077.18999999994
E20,FY2025,trade,AED/ZAR,inbound,45,7759051.21
E20,FY2025,trade,AED/ZAR,outbound,63,12267928.780000001
E20,FY2025,trade,CNY/ZAR,inbound,51,14350134.77
E20,FY2025,trade,CNY/ZAR,outbound,52,10336004.89
E20,FY2025,trade,EUR/ZAR,inbound,48,7677754.76
E20,FY2025,trade,EUR/ZAR,outbound,45,8281736.4399999995
E20,FY2025,trade,GBP/ZAR,inbound,55,13538239.55
E20,FY2025,trade,GBP/ZAR,outbound,59,14125478.11
E20,FY2025,trade,USD/ZAR,inbound,47,10155564.04
E20,FY2025,trade,USD/ZAR,outbound,61,14854166.82
E20,FY2026,intercompany,AED/ZAR,inbound,4,402951.13
E20,FY2026,intercompany,AED/ZAR,outbound,6,1065210.07
E20,FY2026,intercompany,CNY/ZAR,inbound,5,1054627.21
E20,FY2026,intercompany,CNY/ZAR,outbound,1,20816.77
E20,FY2026,intercompany,EUR/ZAR,inbound,2,338414.18
E20,FY2026,intercompany,EUR/ZAR,outbound,8,732322.06
E20,FY2026,intercompany,GBP/ZAR,inbound,1,154379.18
E20,FY2026,intercompany,GBP/ZAR,outbound,1,357936.81
E20,FY2026,intercompany,USD/ZAR,inbound,2,260444.95
E20,FY2026,intercompany,USD/ZAR,outbound,4,388670.42
E20,FY2026,other,AED/ZAR,inbound,10,2730445.37
E20,FY2026,other,AED/ZAR,outbound,13,1175378.01
E20,FY2026,other,CNY/ZAR,inbound,5,430852.55
E20,FY2026,other,CNY/ZAR,outbound,2,168017.21
E20,FY2026,other,EUR/ZAR,inbound,7,1044126.7
E20,FY2026,other,EUR/ZAR,outbound,11,973870.98
E20,FY2026,other,GBP/ZAR,inbound,6,1785349.7699999998
E20,FY2026,other,GBP/ZAR,outbound,3,290058.85000000003
E20,FY2026,other,USD/ZAR,inbound,5,375010.36
E20,FY2026,other,USD/ZAR,outbound,10,810883.64
E20,FY2026,trade,AED/ZAR,inbound,55,7082567.42
E20,FY2026,trade,AED/ZAR,outbound,47,10905142.08
E20,FY2026,trade,CNY/ZAR,inbound,41,8913082.82
E20,FY2026,trade,CNY/ZAR,outbound,56,7698513.16
E20,FY2026,trade,EUR/ZAR,inbound,50,14621345.35
E20,FY2026,trade,EUR/ZAR,outbound,48,9198792.99
E20,FY2026,trade,GBP/ZAR,inbound,56,11589502.2
E20,FY2026,trade,GBP/ZAR,outbound,50,9091864.28
E20,FY2026,trade,USD/ZAR,inbound,51,8545192.18
E20,FY2026,trade,USD/ZAR,outbound,47,9173381.96
