entity_id,calendar_month,fiscal_year,txn_count,value_zar,dataset
E16,2026-05,FY2026,782,508275652.79,cross_border_payments
E16,2026-06,FY2026,845,465180520.58,cross_border_payments
E17,2023-07,FY2024,533,271999703.93,cross_border_payments
E17,2023-08,FY2024,532,296386289.82,cross_border_payments
E17,2023-09,FY2024,438,221103097.52,cross_border_payments
E17,2023-10,FY2024,481,290096832.34,cross_border_payments
E17,2023-11,FY2024,519,267959460.98,cross_border_payments
E17,2023-12,FY2024,443,244417579.91,cross_border_payments
E17,2024-01,FY2024,420,243545432.74,cross_border_payments
E17,2024-02,FY2024,404,213666564.19,cross_border_payments
E17,2024-03,FY2024,421,211283135.99,cross_border_payments
E17,2024-04,FY2024,430,243926227.14,cross_border_payments
E17,2024-05,FY2024,515,257254127.37,cross_border_payments
E17,2024-06,FY2024,424,259664333.18,cross_border_payments
E17,2024-07,FY2025,476,261931253.3,cross_border_payments
E17,2024-08,FY2025,416,188667396.3,cross_border_payments
E17,2024-09,FY2025,451,235471763.33,cross_border_payments
E17,2024-10,FY2025,438,219759462.9,cross_border_payments
E17,2024-11,FY2025,496,248262558.34,cross_border_payments
E17,2024-12,FY2025,469,242260389.8,cross_border_payments
E17,2025-01,FY2025,585,345553223.31,cross_border_payments
E17,2025-02,FY2025,437,234791298.32,cross_border_payments
E17,2025-03,FY2025,445,235104092.81,cross_border_payments
E17,2025-04,FY2025,517,376789557.02,cross_border_payments
E17,2025-05,FY2025,568,279359230.63,cross_border_payments
E17,2025-06,FY2025,416,199532144.72,cross_border_payments
E17,2025-07,FY2026,445,231250637.08,cross_border_payments
E17,2025-08,FY2026,394,210587992.91,cross_border_payments
E17,2025-09,FY2026,467,211322503.65,cross_border_payments
E17,2025-10,FY2026,476,241934893.26,cross_border_payments
E17,2025-11,FY2026,401,239119583.55,cross_border_payments
E17,2025-12,FY2026,482,237302057.91,cross_border_payments
E17,2026-01,FY2026,535,263462208.64,cross_border_payments
E17,2026-02,FY2026,459,270079478.35,cross_border_payments
E17,2026-03,FY2026,621,326087880.82,cross_border_payments
E17,2026-04,FY2026,445,230685953.9,cross_border_payments
E17,2026-05,FY2026,426,210105128.57,cross_border_payments
E17,2026-06,FY2026,392,238796484.84,cross_border_payments
E18,2023-07,FY2024,303,148761185.31,cross_border_payments
E18,2023-08,FY2024,290,153950571.64,cross_border_payments
E18,2023-09,FY2024,277,149042515.09,cross_border_payments
E18,2023-10,FY2024,248,132831326.21000001,cross_border_payments
E18,2023-11,FY2024,292,150948154.17,cross_border_payments
E18,2023-12,FY2024,262,141793116.13,cross_border_payments
E18,2024-01,FY2024,296,188812694.51,cross_border_payments
E18,2024-02,FY2024,243,136751071.12,cross_border_payments
E18,2024-03,FY2024,232,134288971.89,cross_border_payments
E18,2024-04,FY2024,240,101633653.35,cross_border_payments
E18,2024-05,FY2024,317,152674513.93,cross_border_payments
E18,2024-06,FY2024,216,112032740.39,cross_border_payments
E18,2024-07,FY2025,251,127377336.42999999,cross_border_payments
E18,2024-08,FY2025,259,171769435.38,cross_border_payments
E18,2024-09,FY2025,254,127832667.59,cross_border_payments
E18,2024-10,FY2025,233,108742622.64,cross_border_payments
E18,2024-11,FY2025,284,145289104.63,cross_border_payments
E18,2024-12,FY2025,261,112059578.06,cross_border_payments
E18,2025-01,FY2025,317,184093648.07999998,cross_border_payments
E18,2025-02,FY2025,246,136607660.87,cross_border_payments
E18,2025-03,FY2025,269,121648419.76,cross_border_payments
E18,2025-04,FY2025,289,147532036.18,cross_border_payments
E18,2025-05,FY2025,332,145574848.2,cross_border_payments
E18,2025-06,FY2025,269,134475283.81,cross_border_payments
E18,2025-07,FY2026,252,131771673.76,cross_border_payments
E18,2025-08,FY2026,225,107671377.07,cross_border_payments
E18,2025-09,FY2026,270,139431489.36,cross_border_payments
E18,2025-10,FY2026,257,126486190.01,cross_border_payments
E18,2025-11,FY2026,238,127502282.44,cross_border_payments
E18,2025-12,FY2026,300,166203952.0,cross_border_payments
E18,2026-01,FY2026,325,168165223.4,cross_border_payments
E18,2026-02,FY2026,229,123643921.91,cross_border_payments
E18,2026-03,FY2026,322,161922667.93,cross_border_payments
E18,2026-04,FY2026,284,142605223.65,cross_border_payments
E18,2026-05,FY2026,231,116949923.9,cross_border_payments
E18,2026-06,FY2026,223,101903948.16,cross_border_payments
E19,2023-07,FY2024,350,163084739.84,cross_border_payments
E19,2023-08,FY2024,369,135382158.92,cross_border_payments
E19,2023-09,FY2024,300,128077908.14,cross_border_payments
E19,2023-10,FY2024,288,106895993.71,cross_border_payments
E19,2023-11,FY2024,364,148200323.32,cross_border_payments
E19,2023-12,FY2024,270,86247003.31,cross_border_payments
E19,2024-01,FY2024,304,114581823.66,cross_border_payments
E19,2024-02,FY2024,272,97803776.65,cross_border_payments
E19,2024-03,FY2024,316,114066421.75,cross_border_payments
E19,2024-04,FY2024,292,100810239.37,cross_border_payments
E19,2024-05,FY2024,369,147987949.82,cross_border_payments
E19,2024-06,FY2024,256,96115607.36,cross_border_payments
E19,2024-07,FY2025,279,95290364.22,cross_border_payments
E19,2024-08,FY2025,256,107731207.81,cross_border_payments
E19,2024-09,FY2025,343,135122422.87,cross_border_payments
E19,2024-10,FY2025,232,77560144.76,cross_border_payments
E19,2024-11,FY2025,315,115720759.9,cross_border_payments
E19,2024-12,FY2025,320,112812098.57,cross_border_payments
E19,2025-01,FY2025,355,124911516.02,cross_border_payments
E19,2025-02,FY2025,316,96368653.66,cross_border_payments
E19,2025-03,FY2025,317,144459980.35999998,cross_border_payments
E19,2025-04,FY2025,368,128255028.04,cross_border_payments
E19,2025-05,FY2025,367,122657873.35,cross_border_payments
E19,2025-06,FY2025,301,109883581.45,cross_border_payments
E19,2025-07,FY2026,272,108885901.83,cross_border_payments
E19,2025-08,FY2026,257,93264483.95,cross_border_payments
E19,2025-09,FY2026,329,137086481.77,cross_border_payments
E19,2025-10,FY2026,325,125021785.18,cross_border_payments
E19,2025-11,FY2026,256,94170733.69,cross_border_payments
E19,2025-12,FY2026,339,135582345.3,cross_border_payments
E19,2026-01,FY2026,361,145367405.96,cross_border_payments
E19,2026-02,FY2026,327,135153167.79,cross_border_payments
E19,2026-03,FY2026,394,138941362.38,cross_border_payments
E19,2026-04,FY2026,264,91483761.44,cross_border_payments
E19,2026-05,FY2026,268,99704188.7,cross_border_payments
E19,2026-06,FY2026,261,108325372.36,cross_border_payments
E20,2023-07,FY2024,45,7440163.45,cross_border_payments
E20,2023-08,FY2024,37,5307281.45,cross_border_payments
E20,2023-09,FY2024,47,7402814.4799999995,cross_border_payments
E20,2023-10,FY2024,44,9169805.65,cross_border_payments
E20,2023-11,FY2024,59,12659267.59,cross_border_payments
E20,2023-12,FY2024,48,9539465.28,cross_border_payments
E20,2024-01,FY2024,44,7792344.97,cross_border_payments
E20,2024-02,FY2024,33,3245668.98,cross_border_payments
E20,2024-03,FY2024,46,7546577.25,cross_border_payments
E20,2024-04,FY2024,40,8830439.5,cross_border_payments
E20,2024-05,FY2024,56,10561259.2,cross_border_payments
E20,2024-06,FY2024,55,9923318.27,cross_border_payments
E20,2024-07,FY2025,44,8629112.08,cross_border_payments
E20,2024-08,FY2025,52,11754719.47,cross_border_payments
E20,2024-09,FY2025,43,13503133.95,cross_border_payments
E20,2024-10,FY2025,54,9566697.23,cross_border_payments
E20,2024-11,FY2025,44,6908306.42,cross_border_payments
E20,2024-12,FY2025,56,9386870.47,cross_border_payments
E20,2025-01,FY2025,62,11247296.65,cross_border_payments
E20,2025-02,FY2025,43,6372391.12,cross_border_payments
E20,2025-03,FY2025,47,10410543.2,cross_border_payments
E20,2025-04,FY2025,54,14460212.06,cross_border_payments
E20,2025-05,FY2025,54,11766225.65,cross_border_payments
E20,2025-06,FY2025,60,13742894.79,cross_border_payments
E20,2025-07,FY2026,53,14889104.67,cross_border_payments
E20,2025-08,FY2026,36,7965924.53,cross_border_payments
E20,2025-09,FY2026,44,8598703.74,cross_border_payments
E20,2025-10,FY2026,54,10004787.37,cross_border_payments
E20,2025-11,FY2026,52,9962462.13,cross_border_payments
E20,2025-12,FY2026,69,10101039.540000001,cross_border_payments
E20,2026-01,FY2026,58,11804423.9,cross_border_payments
E20,2026-02,FY2026,45,6607862.33,cross_border_payments
E20,2026-03,FY2026,56,11983293.32,cross_border_payments
E20,2026-04,FY2026,44,4736894.63,cross_border_payments
E20,2026-05,FY2026,48,6172956.7700000005,cross_border_payments
E20,2026-06,FY2026,48,8551697.73,cross_border_payments
