entity_id,fiscal_year,counterparty_country,direction,txn_count,value_zar,dataset
E05,FY2026,Germany,inbound,35,20893990.7,cross_border_payments
E05,FY2026,Germany,outbound,40,18210833.79,cross_border_payments
E05,FY2026,Ghana,inbound,412,220720849.71,cross_border_payments
E05,FY2026,Ghana,outbound,470,243005439.22,cross_border_payments
E05,FY2026,India,inbound,32,15174004.139999999,cross_border_payments
E05,FY2026,India,outbound,42,32343923.25,cross_border_payments
E05,FY2026,Japan,inbound,29,15023822.57,cross_border_payments
E05,FY2026,Japan,outbound,19,6444807.92,cross_border_payments
E05,FY2026,Kenya,inbound,27,15873902.35,cross_border_payments
E05,FY2026,Kenya,outbound,28,11151995.52,cross_border_payments
E05,FY2026,Netherlands,inbound,33,11787612.24,cross_border_payments
E05,FY2026,Netherlands,outbound,43,20768838.89,cross_border_payments
E05,FY2026,Nigeria,inbound,17,7852737.54,cross_border_payments
E05,FY2026,Nigeria,outbound,25,19401535.81,cross_border_payments
E05,FY2026,Switzerland,inbound,28,15127978.75,cross_border_payments
E05,FY2026,Switzerland,outbound,28,13899086.43,cross_border_payments
E05,FY2026,United Arab Emirates,inbound,41,18774191.37,cross_border_payments
E05,FY2026,United Arab Emirates,outbound,35,17315976.13,cross_border_payments
E05,FY2026,United Kingdom,inbound,42,26812029.490000002,cross_border_payments
E05,FY2026,United Kingdom,outbound,41,16905019.580000002,cross_border_payments
E05,FY2026,United States,inbound,37,16988108.05,cross_border_payments
E05,FY2026,United States,outbound,30,14842086.49,cross_border_payments
E05,FY2026,Unknown,inbound,13,4431956.09,cross_border_payments
E05,FY2026,Unknown,outbound,19,27793604.720000003,cross_border_payments
E06,FY2024,Brazil,inbound,6,6236432.41,cross_border_payments
E06,FY2024,Brazil,outbound,7,3265614.9299999997,cross_border_payments
E06,FY2024,China,inbound,10,3765959.42,cross_border_payments
E06,FY2024,China,outbound,3,2922007.0999999996,cross_border_payments
E06,FY2024,Germany,inbound,9,4850283.74,cross_border_payments
E06,FY2024,Germany,outbound,9,2110840.17,cross_border_payments
E06,FY2024,Ghana,inbound,4,805708.58,cross_border_payments
E06,FY2024,Ghana,outbound,5,2620515.81,cross_border_payments
E06,FY2024,India,inbound,12,11065722.89,cross_border_payments
E06,FY2024,India,outbound,10,5998923.91,cross_border_payments
E06,FY2024,Japan,inbound,8,5628984.58,cross_border_payments
E06,FY2024,Japan,outbound,10,4690755.029999999,cross_border_payments
E06,FY2024,Kenya,inbound,3,1378717.35,cross_border_payments
E06,FY2024,Kenya,outbound,7,3154574.55,cross_border_payments
E06,FY2024,Netherlands,inbound,7,2432074.41,cross_border_payments
E06,FY2024,Netherlands,outbound,10,4606489.52,cross_border_payments
E06,FY2024,Nigeria,inbound,9,5769863.14,cross_border_payments
E06,FY2024,Nigeria,outbound,7,1263192.68,cross_border_payments
E06,FY2024,Switzerland,inbound,6,2961152.21,cross_border_payments
E06,FY2024,Switzerland,outbound,10,2860912.63,cross_border_payments
E06,FY2024,United Arab Emirates,inbound,13,5276048.46,cross_border_payments
E06,FY2024,United Arab Emirates,outbound,6,7936444.83,cross_border_payments
E06,FY2024,United Kingdom,inbound,2,211005.91,cross_border_payments
E06,FY2024,United Kingdom,outbound,6,682785.61,cross_border_payments
E06,FY2024,United States,inbound,8,1712901.25,cross_border_payments
E06,FY2024,United States,outbound,6,4043955.18,cross_border_payments
E06,FY2024,Unknown,inbound,1,219958.64,cross_border_payments
E06,FY2024,Unknown,outbound,2,662169.33,cross_border_payments
E06,FY2024,Zimbabwe,inbound,82,39011195.1,cross_border_payments
E06,FY2024,Zimbabwe,outbound,85,36014313.9,cross_border_payments
E06,FY2025,Brazil,inbound,5,1343577.76,cross_border_payments
E06,FY2025,Brazil,outbound,10,1890289.42,cross_border_payments
E06,FY2025,China,inbound,6,3640432.94,cross_border_payments
E06,FY2025,China,outbound,10,6452217.55,cross_border_payments
E06,FY2025,Germany,inbound,2,2834307.74,cross_border_payments
E06,FY2025,Germany,outbound,8,2071113.88,cross_border_payments
E06,FY2025,Ghana,inbound,5,995919.97,cross_border_payments
E06,FY2025,Ghana,outbound,9,3495436.67,cross_border_payments
E06,FY2025,India,inbound,4,1606791.02,cross_border_payments
E06,FY2025,India,outbound,8,6703025.16,cross_border_payments
E06,FY2025,Japan,inbound,10,1516200.44,cross_border_payments
E06,FY2025,Japan,outbound,5,1354836.63,cross_border_payments
E06,FY2025,Kenya,inbound,6,3646707.08,cross_border_payments
E06,FY2025,Kenya,outbound,6,2634445.79,cross_border_payments
E06,FY2025,Netherlands,inbound,4,6940457.449999999,cross_border_payments
E06,FY2025,Netherlands,outbound,4,818693.84,cross_border_payments
E06,FY2025,Nigeria,inbound,2,127658.06,cross_border_payments
E06,FY2025,Nigeria,outbound,6,2536497.3600000003,cross_border_payments
E06,FY2025,Switzerland,inbound,10,6250471.37,cross_border_payments
E06,FY2025,Switzerland,outbound,7,1670121.67,cross_border_payments
E06,FY2025,United Arab Emirates,inbound,14,6966180.91,cross_border_payments
E06,FY2025,United Arab Emirates,outbound,8,3614115.74,cross_border_payments
E06,FY2025,United Kingdom,inbound,5,1672977.03,cross_border_payments
E06,FY2025,United Kingdom,outbound,6,5367856.859999999,cross_border_payments
E06,FY2025,United States,inbound,12,7149195.75,cross_border_payments
E06,FY2025,United States,outbound,12,6851660.35,cross_border_payments
E06,FY2025,Unknown,inbound,2,986523.6799999999,cross_border_payments
E06,FY2025,Unknown,outbound,2,846877.86,cross_border_payments
E06,FY2025,Zimbabwe,inbound,80,44439705.7,cross_border_payments
E06,FY2025,Zimbabwe,outbound,95,56368434.38,cross_border_payments
E06,FY2026,Brazil,inbound,9,4198287.03,cross_border_payments
E06,FY2026,Brazil,outbound,9,3056746.64,cross_border_payments
E06,FY2026,China,inbound,7,3193786.4699999997,cross_border_payments
E06,FY2026,China,outbound,10,3337508.5999999996,cross_border_payments
E06,FY2026,Germany,inbound,13,4038076.0,cross_border_payments
E06,FY2026,Germany,outbound,3,3412229.23,cross_border_payments
E06,FY2026,Ghana,inbound,7,2457067.33,cross_border_payments
E06,FY2026,Ghana,outbound,8,2062421.85,cross_border_payments
E06,FY2026,India,inbound,1,381956.24,cross_border_payments
E06,FY2026,India,outbound,6,3431793.91,cross_border_payments
E06,FY2026,Japan,inbound,7,2888725.3,cross_border_payments
E06,FY2026,Japan,outbound,8,3058892.04,cross_border_payments
E06,FY2026,Kenya,inbound,7,9250139.07,cross_border_payments
E06,FY2026,Kenya,outbound,11,6115383.04,cross_border_payments
E06,FY2026,Netherlands,inbound,5,2337989.44,cross_border_payments
E06,FY2026,Netherlands,outbound,7,3376772.79,cross_border_payments
E06,FY2026,Nigeria,inbound,7,6028579.75,cross_border_payments
E06,FY2026,Nigeria,outbound,8,5593439.1,cross_border_payments
E06,FY2026,Switzerland,inbound,9,3342188.8000000003,cross_border_payments
E06,FY2026,Switzerland,outbound,6,3641725.82,cross_border_payments
E06,FY2026,United Arab Emirates,inbound,9,2175214.5100000002,cross_border_payments
E06,FY2026,United Arab Emirates,outbound,7,3665233.83,cross_border_payments
E06,FY2026,United Kingdom,inbound,11,3445077.8099999996,cross_border_payments
E06,FY2026,United Kingdom,outbound,9,3193809.01,cross_border_payments
E06,FY2026,United States,inbound,7,3322265.31,cross_border_payments
E06,FY2026,United States,outbound,10,4764708.61,cross_border_payments
E06,FY2026,Unknown,inbound,6,6296100.35,cross_border_payments
E06,FY2026,Unknown,outbound,3,1032781.53,cross_border_payments
E06,FY2026,Zimbabwe,inbound,76,50629012.14,cross_border_payments
E06,FY2026,Zimbabwe,outbound,94,48783629.33,cross_border_payments
E07,FY2024,Brazil,inbound,65,21085187.71,cross_border_payments
E07,FY2024,Brazil,outbound,68,15658778.2,cross_border_payments
E07,FY2024,China,inbound,49,14700659.81,cross_border_payments
E07,FY2024,China,outbound,59,17343498.88,cross_border_payments
E07,FY2024,Germany,inbound,64,22533431.33,cross_border_payments
E07,FY2024,Germany,outbound,72,20318178.27,cross_border_payments
E07,FY2024,India,inbound,65,16696013.61,cross_border_payments
E07,FY2024,India,outbound,75,21139744.48,cross_border_payments
E07,FY2024,Japan,inbound,69,17991216.14,cross_border_payments
E07,FY2024,Japan,outbound,79,32506406.57,cross_border_payments
E07,FY2024,Netherlands,inbound,53,13755942.59,cross_border_payments
E07,FY2024,Netherlands,outbound,67,28926617.07,cross_border_payments
E07,FY2024,Switzerland,inbound,70,19562759.74,cross_border_payments
E07,FY2024,Switzerland,outbound,74,19357161.43,cross_border_payments
E07,FY2024,United Arab Emirates,inbound,61,21995933.12,cross_border_payments
E07,FY2024,United Arab Emirates,outbound,67,23560435.87,cross_border_payments
E07,FY2024,United Kingdom,inbound,80,23923948.69,cross_border_payments
E07,FY2024,United Kingdom,outbound,76,18270773.55,cross_border_payments
E07,FY2024,United States,inbound,58,20689015.919999998,cross_border_payments
E07,FY2024,United States,outbound,61,20534858.77,cross_border_payments
E07,FY2024,Unknown,inbound,11,1087985.01,cross_border_payments
E07,FY2024,Unknown,outbound,8,2503258.33,cross_border_payments
E07,FY2025,Brazil,inbound,132,38938718.22,cross_border_payments
E07,FY2025,Brazil,outbound,148,50119783.71,cross_border_payments
E07,FY2025,China,inbound,116,31559292.96,cross_border_payments
E07,FY2025,China,outbound,115,27823043.01,cross_border_payments
E07,FY2025,Germany,inbound,125,52627493.84,cross_border_payments
E07,FY2025,Germany,outbound,122,36568413.48,cross_border_payments
E07,FY2025,India,inbound,111,42253284.99,cross_border_payments
E07,FY2025,India,outbound,126,46558170.730000004,cross_border_payments
E07,FY2025,Japan,inbound,111,34580814.12,cross_border_payments
E07,FY2025,Japan,outbound,126,40854914.44,cross_border_payments
E07,FY2025,Netherlands,inbound,136,57029354.81,cross_border_payments
E07,FY2025,Netherlands,outbound,131,46322304.01,cross_border_payments
E07,FY2025,Switzerland,inbound,100,28382613.89,cross_border_payments
E07,FY2025,Switzerland,outbound,130,59484115.67,cross_border_payments
E07,FY2025,United Arab Emirates,inbound,117,42307217.39,cross_border_payments
E07,FY2025,United Arab Emirates,outbound,111,34833445.69,cross_border_payments
E07,FY2025,United Kingdom,inbound,123,41337755.35,cross_border_payments
E07,FY2025,United Kingdom,outbound,107,31149028.67,cross_border_payments
E07,FY2025,United States,inbound,109,39704122.04,cross_border_payments
E07,FY2025,United States,outbound,122,35683673.98,cross_border_payments
E07,FY2025,Unknown,inbound,16,4939726.16,cross_border_payments
E07,FY2025,Unknown,outbound,15,5941328.12,cross_border_payments
E07,FY2026,Brazil,inbound,147,46480495.410000004,cross_border_payments
E07,FY2026,Brazil,outbound,159,59507664.14,cross_border_payments
E07,FY2026,China,inbound,141,50701489.02,cross_border_payments
E07,FY2026,China,outbound,172,65540126.77,cross_border_payments
E07,FY2026,Germany,inbound,154,61717037.76,cross_border_payments
E07,FY2026,Germany,outbound,159,71229846.0,cross_border_payments
E07,FY2026,India,inbound,161,59162026.37,cross_border_payments
E07,FY2026,India,outbound,161,55637871.160000004,cross_border_payments
E07,FY2026,Japan,inbound,147,45025414.88,cross_border_payments
E07,FY2026,Japan,outbound,193,69878529.63,cross_border_payments
E07,FY2026,Netherlands,inbound,153,40918082.83,cross_border_payments
E07,FY2026,Netherlands,outbound,170,56821395.86,cross_border_payments
E07,FY2026,Switzerland,inbound,149,41580808.59,cross_border_payments
E07,FY2026,Switzerland,outbound,169,58076050.0,cross_border_payments
E07,FY2026,United Arab Emirates,inbound,150,51858419.02,cross_border_payments
E07,FY2026,United Arab Emirates,outbound,184,76952840.61,cross_border_payments
E07,FY2026,United Kingdom,inbound,149,50259743.44,cross_border_payments
E07,FY2026,United Kingdom,outbound,175,66182114.16,cross_border_payments
E07,FY2026,United States,inbound,151,46070633.0,cross_border_payments
E07,FY2026,United States,outbound,136,50216953.68,cross_border_payments
E07,FY2026,Unknown,inbound,27,5752070.5,cross_border_payments
E07,FY2026,Unknown,outbound,27,7247163.38,cross_border_payments
E08,FY2024,Angola,inbound,188,89449880.6,cross_border_payments
E08,FY2024,Angola,outbound,188,83624377.25,cross_border_payments
E08,FY2024,Botswana,inbound,190,94397238.11,cross_border_payments
E08,FY2024,Botswana,outbound,226,128660270.17,cross_border_payments
E08,FY2024,Brazil,inbound,109,54268464.01,cross_border_payments
E08,FY2024,Brazil,outbound,120,58505592.269999996,cross_border_payments
E08,FY2024,China,inbound,94,47871443.7,cross_border_payments
E08,FY2024,China,outbound,116,48787691.33,cross_border_payments
E08,FY2024,Egypt,inbound,205,99107124.56,cross_border_payments
E08,FY2024,Egypt,outbound,187,87255850.59,cross_border_payments
E08,FY2024,Germany,inbound,116,51852187.22,cross_border_payments
E08,FY2024,Germany,outbound,132,56663980.83,cross_border_payments
E08,FY2024,Ghana,inbound,33,14594499.78,cross_border_payments
E08,FY2024,Ghana,outbound,39,16590366.1,cross_border_payments
E08,FY2024,India,inbound,108,44383734.87,cross_border_payments
E08,FY2024,India,outbound,104,64365019.01,cross_border_payments
E08,FY2024,Japan,inbound,103,48714249.49,cross_border_payments
E08,FY2024,Japan,outbound,114,50123062.45,cross_border_payments
E08,FY2024,Kenya,inbound,237,135638675.86,cross_border_payments
E08,FY2024,Kenya,outbound,225,109861924.75,cross_border_payments
E08,FY2024,Mauritius,inbound,187,91631730.81,cross_border_payments
E08,FY2024,Mauritius,outbound,188,109891149.88,cross_border_payments
E08,FY2024,Morocco,inbound,193,77375494.22,cross_border_payments
E08,FY2024,Morocco,outbound,200,95860914.22,cross_border_payments
E08,FY2024,Namibia,inbound,174,78681621.48,cross_border_payments
E08,FY2024,Namibia,outbound,212,124212147.39,cross_border_payments
E08,FY2024,Netherlands,inbound,97,56055396.51,cross_border_payments
E08,FY2024,Netherlands,outbound,126,101401291.47,cross_border_payments
E08,FY2024,Nigeria,inbound,45,27728392.349999998,cross_border_payments
E08,FY2024,Nigeria,outbound,35,15424210.66,cross_border_payments
E08,FY2024,Switzerland,inbound,101,44926237.86,cross_border_payments
E08,FY2024,Switzerland,outbound,100,48267124.58,cross_border_payments
E08,FY2024,United Arab Emirates,inbound,122,61895273.83,cross_border_payments
E08,FY2024,United Arab Emirates,outbound,124,73649145.48,cross_border_payments
E08,FY2024,United Kingdom,inbound,107,42674824.62,cross_border_payments
E08,FY2024,United Kingdom,outbound,106,40732173.7,cross_border_payments
E08,FY2024,United States,inbound,101,72342470.1,cross_border_payments
E08,FY2024,United States,outbound,125,67594752.42,cross_border_payments
E08,FY2024,Unknown,inbound,34,20078757.95,cross_border_payments
E08,FY2024,Unknown,outbound,39,20808127.66,cross_border_payments
E08,FY2024,Zambia,inbound,167,83874883.0,cross_border_payments
E08,FY2024,Zambia,outbound,185,111735301.39,cross_border_payments
E08,FY2025,Angola,inbound,182,105996428.50999999,cross_border_payments
E08,FY2025,Angola,outbound,216,86435597.86,cross_border_payments
E08,FY2025,Botswana,inbound,179,97464268.06,cross_border_payments
E08,FY2025,Botswana,outbound,192,92118939.52,cross_border_payments
E08,FY2025,Brazil,inbound,102,55587317.8,cross_border_payments
E08,FY2025,Brazil,outbound,133,56241761.04,cross_border_payments
E08,FY2025,China,inbound,93,53475045.81,cross_border_payments
E08,FY2025,China,outbound,120,64792088.44,cross_border_payments
E08,FY2025,Egypt,inbound,170,109709548.51,cross_border_payments
E08,FY2025,Egypt,outbound,185,87961124.26,cross_border_payments
E08,FY2025,Germany,inbound,94,53183590.92,cross_border_payments
E08,FY2025,Germany,outbound,101,53067027.519999996,cross_border_payments
E08,FY2025,Ghana,inbound,24,5867432.43,cross_border_payments
E08,FY2025,Ghana,outbound,38,14069795.68,cross_border_payments
E08,FY2025,India,inbound,100,47992906.68,cross_border_payments
E08,FY2025,India,outbound,135,83436564.47,cross_border_payments
E08,FY2025,Japan,inbound,114,54490523.9,cross_border_payments
E08,FY2025,Japan,outbound,123,57995859.16,cross_border_payments
E08,FY2025,Kenya,inbound,215,100090171.33,cross_border_payments
E08,FY2025,Kenya,outbound,222,131003376.02,cross_border_payments
E08,FY2025,Mauritius,inbound,191,85580445.42,cross_border_payments
E08,FY2025,Mauritius,outbound,196,92712215.41,cross_border_payments
E08,FY2025,Morocco,inbound,165,76082810.84,cross_border_payments
E08,FY2025,Morocco,outbound,177,101258827.1,cross_border_payments
E08,FY2025,Namibia,inbound,193,101845892.53999999,cross_border_payments
E08,FY2025,Namibia,outbound,196,102175476.51,cross_border_payments
E08,FY2025,Netherlands,inbound,92,57016450.58,cross_border_payments
E08,FY2025,Netherlands,outbound,119,58355173.21,cross_border_payments
E08,FY2025,Nigeria,inbound,39,19521534.28,cross_border_payments
E08,FY2025,Nigeria,outbound,32,15164833.49,cross_border_payments
E08,FY2025,Switzerland,inbound,108,46990877.47,cross_border_payments
E08,FY2025,Switzerland,outbound,133,66825715.4,cross_border_payments
